type,steps,infected,healthy,asymptomatic,mild,critical,deceased,vaccinated,forced_quarantine,violation,isolation,robustness,stay_home,voluntarily_stay_home_infected,self_directed_emotion,other_directed_emotion,desire_satisfaction,total_number_infections,reward
sanctioning,37,43.65,51.0,17.45,25.2,1.0,5.35,23.55,0.55,0.3539518900343643,0.6460481099656358,0.6460481099656358,64.8,0.6788166930797676,0.0,0.0,0.3135,5.318,-0.1375
sanctioning,38,40.95,53.55,14.05,25.85,1.05,5.5,23.8,0.7,0.26251526251526247,0.7374847374847374,0.7374847374847375,66.55,0.6968253968253968,0.0,0.0,0.3215,5.408,-0.098
sanctioning,39,41.55,52.65,15.85,24.85,0.85,5.8,24.4,0.75,0.3345367027677497,0.6654632972322503,0.6654632972322503,64.3,0.6746284501061571,0.0,0.0,0.3215,5.5215,-0.1155
sanctioning,40,37.65,56.45,12.1,24.9,0.65,5.9,24.55,0.7,0.22841965471447542,0.7715803452855247,0.7715803452855245,66.35,0.697662061636557,0.0,0.0,0.3055,5.594,-0.134
sanctioning,41,43.45,50.6,18.0,24.65,0.8,5.95,24.7,0.45,0.40161104718066737,0.5983889528193326,0.5983889528193326,61.9,0.6533758639021796,0.0,0.0,0.308,5.7395,-0.1425
sanctioning,42,41.55,52.4,14.7,25.8,1.05,6.05,24.85,0.45,0.28038507821901326,0.7196149217809867,0.7196149217809867,66.4,0.7019691325172965,0.0,0.0,0.3135,5.8405,-0.1215
sanctioning,43,40.05,53.75,14.5,24.35,1.2,6.2,25.1,0.5,0.32459425717852686,0.6754057428214733,0.6754057428214731,65.15,0.6892324093816632,0.0,0.0,0.2965,5.9495,-0.1555
sanctioning,44,43.05,50.55,17.3,24.6,1.15,6.4,25.4,0.25,0.3577235772357724,0.6422764227642277,0.6422764227642277,62.45,0.6645299145299146,0.0,0.0,0.3095,6.078,-0.1215
sanctioning,45,41.7,51.65,15.35,25.05,1.3,6.65,25.65,0.3,0.2865707434052757,0.7134292565947242,0.7134292565947242,65.45,0.6979110873058384,0.0,0.0,0.306,6.179,-0.1155
sanctioning,46,42.25,50.9,17.15,23.95,1.15,6.85,25.9,0.15,0.35857988165680477,0.6414201183431953,0.6414201183431952,63.9,0.6843800322061191,0.0,0.0,0.2965,6.305,-0.1445
sanctioning,47,41.4,51.6,15.0,25.2,1.2,7.0,26.15,0.3,0.32125603864734303,0.678743961352657,0.678743961352657,65.25,0.6983870967741935,0.0,0.0,0.3155,6.416,-0.108
