type,steps,infected,healthy,asymptomatic,mild,critical,deceased,vaccinated,forced_quarantine,violation,isolation,robustness,stay_home,voluntarily_stay_home_infected,self_directed_emotion,other_directed_emotion,desire_satisfaction,total_number_infections,reward
hermione,78,0.0,98.9,0.0,0.0,0.0,1.1,99.2,0.0,0,1,1,64.15,0.6486349848331648,-0.428,0.0,0.2805,0.8925,-0.856
hermione,79,0.0,98.9,0.0,0.0,0.0,1.1,99.2,0.0,0,1,1,62.35,0.6304347826086957,-0.352,0.0,0.3185,0.8925,-0.704
hermione,80,0.0,98.9,0.0,0.0,0.0,1.1,99.2,0.0,0,1,1,62.15,0.628412537917088,-0.371,0.0,0.309,0.8925,-0.742
hermione,81,0.0,98.9,0.0,0.0,0.0,1.1,99.2,0.0,0,1,1,61.6,0.6228513650151668,-0.363,0.0,0.313,0.8925,-0.726
hermione,82,0.0,98.9,0.0,0.0,0.0,1.1,99.2,0.0,0,1,1,61.45,0.6213346814964611,-0.36,0.0,0.3145,0.8925,-0.72
hermione,83,0.0,98.9,0.0,0.0,0.0,1.1,99.2,0.0,0,1,1,62.35,0.6304347826086957,-0.355,0.0,0.317,0.8925,-0.71
hermione,84,0.0,98.9,0.0,0.0,0.0,1.1,99.2,0.0,0,1,1,63.75,0.6445904954499494,-0.359,0.0,0.315,0.8925,-0.718
hermione,85,0.0,98.9,0.0,0.0,0.0,1.1,99.2,0.0,0,1,1,62.85,0.6354903943377148,-0.336,0.0,0.3265,0.8925,-0.672
hermione,86,0.0,98.9,0.0,0.0,0.0,1.1,99.2,0.0,0,1,1,62.25,0.6294236602628918,-0.355,0.0,0.317,0.8925,-0.71
hermione,87,0.0,98.9,0.0,0.0,0.0,1.1,99.25,0.0,0,1,1,61.8,0.6248736097067744,-0.366,0.0,0.3115,0.8925,-0.732
hermione,88,0.0,98.9,0.0,0.0,0.0,1.1,99.25,0.0,0,1,1,64.05,0.6476238624873609,-0.401,0.0,0.294,0.8925,-0.802
hermione,89,0.0,98.9,0.0,0.0,0.0,1.1,99.25,0.0,0,1,1,62.65,0.6334681496461071,-0.377,0.0,0.306,0.8925,-0.754
hermione,90,0.0,98.9,0.0,0.0,0.0,1.1,99.25,0.0,0,1,1,62.6,0.6329625884732052,-0.364,0.0,0.3125,0.8925,-0.728
hermione,91,0.0,98.9,0.0,0.0,0.0,1.1,99.25,0.0,0,1,1,63.55,0.6425682507583417,-0.38,0.0,0.3045,0.8925,-0.76
hermione,92,0.0,98.9,0.0,0.0,0.0,1.1,99.25,0.0,0,1,1,63.1,0.6380182002022244,-0.354,0.0,0.3175,0.8925,-0.708
